"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Lloc_de_naixement","Nombre"
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Principat d'Astúries",29
2021,8,"Nou Barris",45,"Porta","Dones","Principat d'Astúries",28
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Principat d'Astúries",24
2021,8,"Nou Barris",47,"Can Peguera","Dones","Principat d'Astúries",4
2021,8,"Nou Barris",48,"la Guineueta","Dones","Principat d'Astúries",20
2021,8,"Nou Barris",49,"Canyelles","Dones","Principat d'Astúries",8
2021,8,"Nou Barris",50,"les Roquetes","Dones","Principat d'Astúries",9
2021,8,"Nou Barris",51,"Verdun","Dones","Principat d'Astúries",11
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Principat d'Astúries",32
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Principat d'Astúries",6
2021,8,"Nou Barris",54,"Torre Baró","Dones","Principat d'Astúries",2
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Principat d'Astúries",4
2021,8,"Nou Barris",56,"Vallbona","Dones","Principat d'Astúries",3
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Principat d'Astúries",7
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Principat d'Astúries",3
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Principat d'Astúries",7
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Principat d'Astúries",70
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Principat d'Astúries",32
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Principat d'Astúries",11
2021,9,"Sant Andreu",63,"Navas","Dones","Principat d'Astúries",32
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Principat d'Astúries",46
2021,10,"Sant Martí",65,"el Clot","Dones","Principat d'Astúries",57
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Principat d'Astúries",27
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Principat d'Astúries",16
2021,10,"Sant Martí",68,"el Poblenou","Dones","Principat d'Astúries",33
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Principat d'Astúries",13
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Principat d'Astúries",26
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Principat d'Astúries",35
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Principat d'Astúries",40
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Principat d'Astúries",34
2021,1,"Ciutat Vella",1,"el Raval","Dones","Illes Balears",47
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Illes Balears",14
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Illes Balears",18
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Illes Balears",30
2021,2,"Eixample",5,"el Fort Pienc","Dones","Illes Balears",37
2021,2,"Eixample",6,"la Sagrada Família","Dones","Illes Balears",70
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Illes Balears",72
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Illes Balears",73
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Illes Balears",99
2021,2,"Eixample",10,"Sant Antoni","Dones","Illes Balears",55
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Illes Balears",47
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Illes Balears",0
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Illes Balears",29
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Illes Balears",10
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Illes Balears",20
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Illes Balears",26
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Illes Balears",28
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Illes Balears",61
2021,4,"Les Corts",19,"les Corts","Dones","Illes Balears",77
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Illes Balears",31
2021,4,"Les Corts",21,"Pedralbes","Dones","Illes Balears",15
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Illes Balears",12
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Illes Balears",62
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Illes Balears",40
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Illes Balears",50
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Illes Balears",86
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Illes Balears",65
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Illes Balears",30
2021,6,"Gràcia",29,"el Coll","Dones","Illes Balears",10
2021,6,"Gràcia",30,"la Salut","Dones","Illes Balears",22
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Illes Balears",96
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Illes Balears",58
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Illes Balears",32
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Illes Balears",13
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Illes Balears",50
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Illes Balears",22
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Illes Balears",21
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Illes Balears",7
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Illes Balears",6
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Illes Balears",10
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Illes Balears",4
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Illes Balears",0
2021,7,"Horta-Guinardó",43,"Horta","Dones","Illes Balears",26
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Illes Balears",16
2021,8,"Nou Barris",45,"Porta","Dones","Illes Balears",20
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Illes Balears",11
2021,8,"Nou Barris",47,"Can Peguera","Dones","Illes Balears",1
2021,8,"Nou Barris",48,"la Guineueta","Dones","Illes Balears",12
2021,8,"Nou Barris",49,"Canyelles","Dones","Illes Balears",3
2021,8,"Nou Barris",50,"les Roquetes","Dones","Illes Balears",10
2021,8,"Nou Barris",51,"Verdun","Dones","Illes Balears",7
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Illes Balears",14
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Illes Balears",7
2021,8,"Nou Barris",54,"Torre Baró","Dones","Illes Balears",5
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Illes Balears",8
2021,8,"Nou Barris",56,"Vallbona","Dones","Illes Balears",0
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Illes Balears",5
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Illes Balears",1
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Illes Balears",6
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Illes Balears",56
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Illes Balears",16
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Illes Balears",19
2021,9,"Sant Andreu",63,"Navas","Dones","Illes Balears",17
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Illes Balears",46
2021,10,"Sant Martí",65,"el Clot","Dones","Illes Balears",22
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Illes Balears",19
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Illes Balears",14
2021,10,"Sant Martí",68,"el Poblenou","Dones","Illes Balears",52
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Illes Balears",13
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Illes Balears",15
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Illes Balears",17
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Illes Balears",26
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Illes Balears",22
2021,1,"Ciutat Vella",1,"el Raval","Dones","Canàries",28
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Canàries",10
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Canàries",8
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Canàries",13
2021,2,"Eixample",5,"el Fort Pienc","Dones","Canàries",29
2021,2,"Eixample",6,"la Sagrada Família","Dones","Canàries",36
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Canàries",31
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Canàries",30
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Canàries",49
2021,2,"Eixample",10,"Sant Antoni","Dones","Canàries",35
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Canàries",30
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Canàries",1
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Canàries",20
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Canàries",6
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Canàries",14
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Canàries",10
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Canàries",14
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Canàries",35
2021,4,"Les Corts",19,"les Corts","Dones","Canàries",41
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Canàries",17
2021,4,"Les Corts",21,"Pedralbes","Dones","Canàries",9
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Canàries",6
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Canàries",27
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Canàries",15
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Canàries",23
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Canàries",57
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Canàries",31
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Canàries",19
2021,6,"Gràcia",29,"el Coll","Dones","Canàries",10
2021,6,"Gràcia",30,"la Salut","Dones","Canàries",5
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Canàries",41
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Canàries",31
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Canàries",21
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Canàries",8
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Canàries",21
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Canàries",9
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Canàries",17
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Canàries",10
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Canàries",5
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Canàries",5
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Canàries",4
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Canàries",1
2021,7,"Horta-Guinardó",43,"Horta","Dones","Canàries",10
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Canàries",19
2021,8,"Nou Barris",45,"Porta","Dones","Canàries",21
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Canàries",8
2021,8,"Nou Barris",47,"Can Peguera","Dones","Canàries",3
2021,8,"Nou Barris",48,"la Guineueta","Dones","Canàries",7
2021,8,"Nou Barris",49,"Canyelles","Dones","Canàries",1
2021,8,"Nou Barris",50,"les Roquetes","Dones","Canàries",7
2021,8,"Nou Barris",51,"Verdun","Dones","Canàries",8
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Canàries",13
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Canàries",2
2021,8,"Nou Barris",54,"Torre Baró","Dones","Canàries",1
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Canàries",12
2021,8,"Nou Barris",56,"Vallbona","Dones","Canàries",1
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Canàries",2
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Canàries",1
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Canàries",3
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Canàries",48
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Canàries",15
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Canàries",6
2021,9,"Sant Andreu",63,"Navas","Dones","Canàries",19
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Canàries",28
2021,10,"Sant Martí",65,"el Clot","Dones","Canàries",18
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Canàries",14
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Canàries",9
2021,10,"Sant Martí",68,"el Poblenou","Dones","Canàries",31
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Canàries",13
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Canàries",9
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Canàries",19
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Canàries",21
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Canàries",16
2021,1,"Ciutat Vella",1,"el Raval","Dones","Cantàbria",32
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Cantàbria",10
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Cantàbria",11
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Cantàbria",13
2021,2,"Eixample",5,"el Fort Pienc","Dones","Cantàbria",36
2021,2,"Eixample",6,"la Sagrada Família","Dones","Cantàbria",37
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Cantàbria",46
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Cantàbria",55
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Cantàbria",64
2021,2,"Eixample",10,"Sant Antoni","Dones","Cantàbria",42
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Cantàbria",31
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Cantàbria",1
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Cantàbria",23
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Cantàbria",18
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Cantàbria",25
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Cantàbria",16
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Cantàbria",21
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Cantàbria",29
2021,4,"Les Corts",19,"les Corts","Dones","Cantàbria",56
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Cantàbria",36
2021,4,"Les Corts",21,"Pedralbes","Dones","Cantàbria",21
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Cantàbria",2
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Cantàbria",29
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Cantàbria",18
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Cantàbria",26
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Cantàbria",48
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Cantàbria",25
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Cantàbria",14
2021,6,"Gràcia",29,"el Coll","Dones","Cantàbria",7
2021,6,"Gràcia",30,"la Salut","Dones","Cantàbria",18
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Cantàbria",54
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Cantàbria",35
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Cantàbria",15
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Cantàbria",1
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Cantàbria",29
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Cantàbria",6
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Cantàbria",15
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Cantàbria",6
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Cantàbria",3
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Cantàbria",1
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Cantàbria",6
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Cantàbria",0
2021,7,"Horta-Guinardó",43,"Horta","Dones","Cantàbria",25
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Cantàbria",16
2021,8,"Nou Barris",45,"Porta","Dones","Cantàbria",13
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Cantàbria",13
2021,8,"Nou Barris",47,"Can Peguera","Dones","Cantàbria",2
2021,8,"Nou Barris",48,"la Guineueta","Dones","Cantàbria",17
2021,8,"Nou Barris",49,"Canyelles","Dones","Cantàbria",6
2021,8,"Nou Barris",50,"les Roquetes","Dones","Cantàbria",7
2021,8,"Nou Barris",51,"Verdun","Dones","Cantàbria",4
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Cantàbria",12
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Cantàbria",0
2021,8,"Nou Barris",54,"Torre Baró","Dones","Cantàbria",2
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Cantàbria",2
2021,8,"Nou Barris",56,"Vallbona","Dones","Cantàbria",1
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Cantàbria",4
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Cantàbria",1
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Cantàbria",5
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Cantàbria",32
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Cantàbria",28
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Cantàbria",12
2021,9,"Sant Andreu",63,"Navas","Dones","Cantàbria",17
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Cantàbria",27
2021,10,"Sant Martí",65,"el Clot","Dones","Cantàbria",12
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Cantàbria",17
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Cantàbria",15
2021,10,"Sant Martí",68,"el Poblenou","Dones","Cantàbria",28
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Cantàbria",7
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Cantàbria",10
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Cantàbria",11
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Cantàbria",27
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Cantàbria",24
2021,1,"Ciutat Vella",1,"el Raval","Dones","Castella i Lleó",259
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Castella i Lleó",115
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Castella i Lleó",104
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Castella i Lleó",174
2021,2,"Eixample",5,"el Fort Pienc","Dones","Castella i Lleó",477
2021,2,"Eixample",6,"la Sagrada Família","Dones","Castella i Lleó",728
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Castella i Lleó",409
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Castella i Lleó",430
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Castella i Lleó",771
2021,2,"Eixample",10,"Sant Antoni","Dones","Castella i Lleó",419
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Castella i Lleó",353
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Castella i Lleó",3
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Castella i Lleó",481
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Castella i Lleó",179
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Castella i Lleó",214
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Castella i Lleó",326
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Castella i Lleó",362
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Castella i Lleó",564
2021,4,"Les Corts",19,"les Corts","Dones","Castella i Lleó",663
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Castella i Lleó",397
2021,4,"Les Corts",21,"Pedralbes","Dones","Castella i Lleó",117
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Castella i Lleó",26
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Castella i Lleó",172
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Castella i Lleó",139
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Castella i Lleó",206
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Castella i Lleó",354
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Castella i Lleó",235
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Castella i Lleó",217
2021,6,"Gràcia",29,"el Coll","Dones","Castella i Lleó",126
2021,6,"Gràcia",30,"la Salut","Dones","Castella i Lleó",182
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Castella i Lleó",548
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Castella i Lleó",435
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Castella i Lleó",418
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Castella i Lleó",134
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Castella i Lleó",525
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Castella i Lleó",157
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Castella i Lleó",504
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Castella i Lleó",221
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Castella i Lleó",160
